Time,Total Mechanical Energy,Moving Average
2.1047,-96.9757,-95.4341
2.1048,-96.9739,-95.4343
2.1049,-96.9721,-95.4344
2.105,-96.9702,-95.4346
2.1051,-96.9684,-95.4347
2.1052,-96.9665,-95.4348
2.1053,-96.9646,-95.435
2.1054,-96.9627,-95.4351
2.1055,-96.9607,-95.4353
2.1056,-96.9587,-95.4354
2.1057,-96.9567,-95.4356
2.1058,-96.9547,-95.4357
2.1059,-96.9526,-95.4359
2.106,-96.9505,-95.436
2.1061,-96.9484,-95.4361
2.1062,-96.9463,-95.4363
2.1063,-96.9442,-95.4364
2.1064,-96.942,-95.4366
2.1065,-96.9398,-95.4367
2.1066,-96.9375,-95.4369
2.1067,-96.9353,-95.437
2.1068,-96.933,-95.4371
2.1069,-96.9307,-95.4373
2.107,-96.9284,-95.4374
2.1071,-96.926,-95.4376
2.1072,-96.9236,-95.4377
2.1073,-96.9212,-95.4378
2.1074,-96.9188,-95.438
2.1075,-96.9163,-95.4381
2.1076,-96.9139,-95.4383
2.1077,-96.9113,-95.4384
2.1078,-96.9088,-95.4385
2.1079,-96.9063,-95.4387
2.108,-96.9037,-95.4388
2.1081,-96.9011,-95.439
2.1082,-96.8984,-95.4391
2.1083,-96.8958,-95.4392
2.1084,-96.8931,-95.4394
2.1085,-96.8903,-95.4395
2.1086,-96.8876,-95.4396
2.1087,-96.8848,-95.4398
2.1088,-96.882,-95.4399
2.1089,-96.8792,-95.44
2.109,-96.8764,-95.4402
2.1091,-96.8735,-95.4403
2.1092,-96.8706,-95.4404
2.1093,-96.8677,-95.4406
2.1094,-96.8647,-95.4407
2.1095,-96.8617,-95.4408
2.1096,-96.8587,-95.441
2.1097,-96.8557,-95.4411
2.1098,-96.8526,-95.4412
2.1099,-96.8496,-95.4414
2.11,-96.8464,-95.4415
2.1101,-96.8433,-95.4416
2.1102,-96.8401,-95.4418
2.1103,-96.8369,-95.4419
2.1104,-96.8337,-95.442
2.1105,-96.8305,-95.4422
2.1106,-96.8272,-95.4423
2.1107,-96.8239,-95.4424
2.1108,-96.8206,-95.4425
2.1109,-96.8172,-95.4427
2.111,-96.8138,-95.4428
2.1111,-96.8104,-95.4429
2.1112,-96.807,-95.443
2.1113,-96.8035,-95.4432
2.1114,-96.8001,-95.4433
2.1115,-96.7965,-95.4434
2.1116,-96.793,-95.4435
2.1117,-96.7894,-95.4437
2.1118,-96.7858,-95.4438
2.1119,-96.7822,-95.4439
2.112,-96.7785,-95.444
2.1121,-96.7749,-95.4441
2.1122,-96.7711,-95.4443
2.1123,-96.7674,-95.4444
2.1124,-96.7637,-95.4445
2.1125,-96.7599,-95.4446
2.1126,-96.756,-95.4447
2.1127,-96.7522,-95.4449
2.1128,-96.7483,-95.445
2.1129,-96.7444,-95.4451
2.113,-96.7405,-95.4452
2.1131,-96.7365,-95.4453
2.1132,-96.7326,-95.4454
2.1133,-96.7285,-95.4456
2.1134,-96.7245,-95.4457
2.1135,-96.7204,-95.4458
2.1136,-96.7163,-95.4459
2.1137,-96.7122,-95.446
2.1138,-96.7081,-95.4461
2.1139,-96.7039,-95.4462
2.114,-96.6997,-95.4463
2.1141,-96.6954,-95.4464
2.1142,-96.6912,-95.4466
2.1143,-96.6869,-95.4467
2.1144,-96.6826,-95.4468
2.1145,-96.6782,-95.4469
2.1146,-96.6739,-95.447
2.1147,-96.6695,-95.4471
2.1148,-96.665,-95.4472
2.1149,-96.6606,-95.4473
2.115,-96.6561,-95.4474
2.1151,-96.6516,-95.4475
2.1152,-96.647,-95.4476
2.1153,-96.6425,-95.4477
2.1154,-96.6379,-95.4478
2.1155,-96.6332,-95.4479
2.1156,-96.6286,-95.448
2.1157,-96.6239,-95.4481
2.1158,-96.6192,-95.4482
2.1159,-96.6145,-95.4483
2.116,-96.6097,-95.4484
2.1161,-96.6049,-95.4485
2.1162,-96.6001,-95.4486
2.1163,-96.5952,-95.4487
2.1164,-96.5904,-95.4488
2.1165,-96.5854,-95.4489
2.1166,-96.5805,-95.449
2.1167,-96.5756,-95.449
2.1168,-96.5706,-95.4491
2.1169,-96.5655,-95.4492
2.117,-96.5605,-95.4493
2.1171,-96.5554,-95.4494
2.1172,-96.5503,-95.4495
2.1173,-96.5452,-95.4496
2.1174,-96.54,-95.4497
2.1175,-96.5348,-95.4497
2.1176,-96.5296,-95.4498
2.1177,-96.5244,-95.4499
2.1178,-96.5191,-95.45
2.1179,-96.5138,-95.4501
2.118,-96.5085,-95.4502
2.1181,-96.5031,-95.4502
2.1182,-96.4978,-95.4503
2.1183,-96.4923,-95.4504
2.1184,-96.4869,-95.4505
2.1185,-96.4814,-95.4505
2.1186,-96.4759,-95.4506
2.1187,-96.4704,-95.4507
2.1188,-96.4649,-95.4508
2.1189,-96.4593,-95.4508
2.119,-96.4537,-95.4509
2.1191,-96.448,-95.451
2.1192,-96.4424,-95.4511
2.1193,-96.4367,-95.4511
2.1194,-96.431,-95.4512
2.1195,-96.4252,-95.4513
2.1196,-96.4194,-95.4513
2.1197,-96.4136,-95.4514
2.1198,-96.4078,-95.4515
2.1199,-96.402,-95.4515
2.12,-96.3961,-95.4516
2.1201,-96.3902,-95.4516
2.1202,-96.3842,-95.4517
2.1203,-96.3782,-95.4518
2.1204,-96.3722,-95.4518
2.1205,-96.3662,-95.4519
2.1206,-96.3602,-95.4519
2.1207,-96.3541,-95.452
2.1208,-96.348,-95.4521
2.1209,-96.3418,-95.4521
2.121,-96.3357,-95.4522
2.1211,-96.3295,-95.4522
2.1212,-96.3233,-95.4523
2.1213,-96.317,-95.4523
2.1214,-96.3108,-95.4524
2.1215,-96.3044,-95.4524
2.1216,-96.2981,-95.4525
2.1217,-96.2918,-95.4525
2.1218,-96.2854,-95.4526
2.1219,-96.279,-95.4526
2.122,-96.2725,-95.4526
2.1221,-96.2661,-95.4527
2.1222,-96.2596,-95.4527
2.1223,-96.253,-95.4528
2.1224,-96.2465,-95.4528
2.1225,-96.2399,-95.4528
2.1226,-96.2333,-95.4529
2.1227,-96.2267,-95.4529
2.1228,-96.22,-95.4529
2.1229,-96.2134,-95.453
2.123,-96.2066,-95.453
2.1231,-96.1999,-95.453
2.1232,-96.1931,-95.4531
2.1233,-96.1863,-95.4531
2.1234,-96.1795,-95.4531
2.1235,-96.1727,-95.4532
2.1236,-96.1658,-95.4532
2.1237,-96.1589,-95.4532
2.1238,-96.152,-95.4532
2.1239,-96.145,-95.4533
2.124,-96.1381,-95.4533
2.1241,-96.1311,-95.4533
2.1242,-96.124,-95.4533
2.1243,-96.117,-95.4533
2.1244,-96.1099,-95.4533
2.1245,-96.1028,-95.4534
2.1246,-96.0956,-95.4534
2.1247,-96.0885,-95.4534
2.1248,-96.0813,-95.4534
2.1249,-96.074,-95.4534
2.125,-96.0668,-95.4534
2.1251,-96.0595,-95.4534
2.1252,-96.0522,-95.4534
2.1253,-96.0449,-95.4534
2.1254,-96.0376,-95.4535
2.1255,-96.0302,-95.4535
2.1256,-96.0228,-95.4535
2.1257,-96.0154,-95.4535
2.1258,-96.0079,-95.4535
2.1259,-96.0004,-95.4535
2.126,-95.9929,-95.4535
2.1261,-95.9854,-95.4535
2.1262,-95.9779,-95.4534
2.1263,-95.9703,-95.4534
2.1264,-95.9627,-95.4534
2.1265,-95.955,-95.4534
2.1266,-95.9474,-95.4534
2.1267,-95.9397,-95.4534
2.1268,-95.932,-95.4534
2.1269,-95.9243,-95.4534
2.127,-95.9165,-95.4534
2.1271,-95.9087,-95.4534
2.1272,-95.9009,-95.4533
2.1273,-95.8931,-95.4533
2.1274,-95.8852,-95.4533
2.1275,-95.8773,-95.4533
2.1276,-95.8694,-95.4533
2.1277,-95.8615,-95.4532
2.1278,-95.8535,-95.4532
2.1279,-95.8455,-95.4532
2.128,-95.8375,-95.4531
2.1281,-95.8295,-95.4531
2.1282,-95.8215,-95.4531
2.1283,-95.8134,-95.4531
2.1284,-95.8053,-95.453
2.1285,-95.7971,-95.453
2.1286,-95.789,-95.453
2.1287,-95.7808,-95.4529
2.1288,-95.7726,-95.4529
2.1289,-95.7644,-95.4528
2.129,-95.7561,-95.4528
2.1291,-95.7479,-95.4528
2.1292,-95.7396,-95.4527
2.1293,-95.7312,-95.4527
2.1294,-95.7229,-95.4526
2.1295,-95.7145,-95.4526
2.1296,-95.7061,-95.4525
2.1297,-95.6977,-95.4525
2.1298,-95.6893,-95.4524
2.1299,-95.6808,-95.4524
2.13,-95.6723,-95.4523
2.1301,-95.6638,-95.4523
2.1302,-95.6553,-95.4522
2.1303,-95.6467,-95.4521
2.1304,-95.6382,-95.4521
2.1305,-95.6296,-95.452
2.1306,-95.6209,-95.452
2.1307,-95.6123,-95.4519
2.1308,-95.6036,-95.4518
2.1309,-95.5949,-95.4518
2.131,-95.5862,-95.4517
2.1311,-95.5775,-95.4516
2.1312,-95.5687,-95.4515
2.1313,-95.5599,-95.4515
2.1314,-95.5511,-95.4514
2.1315,-95.5423,-95.4513
2.1316,-95.5335,-95.4512
2.1317,-95.5246,-95.4512
2.1318,-95.5157,-95.4511
2.1319,-95.5068,-95.451
2.132,-95.4979,-95.4509
2.1321,-95.4889,-95.4508
2.1322,-95.4799,-95.4508
2.1323,-95.4709,-95.4507
2.1324,-95.4619,-95.4506
2.1325,-95.4529,-95.4505
2.1326,-95.4438,-95.4504
2.1327,-95.4347,-95.4503
2.1328,-95.4256,-95.4502
2.1329,-95.4165,-95.4501
2.133,-95.4073,-95.45
2.1331,-95.3982,-95.4499
2.1332,-95.389,-95.4498
2.1333,-95.3798,-95.4497
2.1334,-95.3705,-95.4496
2.1335,-95.3613,-95.4495
2.1336,-95.352,-95.4494
2.1337,-95.3427,-95.4493
2.1338,-95.3334,-95.4492
2.1339,-95.3241,-95.4491
2.134,-95.3147,-95.4489
2.1341,-95.3054,-95.4488
2.1342,-95.296,-95.4487
2.1343,-95.2866,-95.4486
2.1344,-95.2771,-95.4485
2.1345,-95.2677,-95.4484
2.1346,-95.2582,-95.4482
2.1347,-95.2487,-95.4481
2.1348,-95.2392,-95.448
2.1349,-95.2297,-95.4479
2.135,-95.2201,-95.4477
2.1351,-95.2106,-95.4476
2.1352,-95.201,-95.4475
2.1353,-95.1914,-95.4473
2.1354,-95.1818,-95.4472
2.1355,-95.1721,-95.4471
2.1356,-95.1625,-95.4469
2.1357,-95.1528,-95.4468
2.1358,-95.1431,-95.4466
2.1359,-95.1334,-95.4465
2.136,-95.1237,-95.4464
2.1361,-95.1139,-95.4462
2.1362,-95.1042,-95.4461
2.1363,-95.0944,-95.4459
2.1364,-95.0846,-95.4458
2.1365,-95.0747,-95.4456
2.1366,-95.0649,-95.4455
2.1367,-95.0551,-95.4453
2.1368,-95.0452,-95.4451
2.1369,-95.0353,-95.445
2.137,-95.0254,-95.4448
2.1371,-95.0155,-95.4447
2.1372,-95.0055,-95.4445
2.1373,-94.9956,-95.4443
2.1374,-94.9856,-95.4442
2.1375,-94.9756,-95.444
2.1376,-94.9656,-95.4438
2.1377,-94.9556,-95.4437
2.1378,-94.9455,-95.4435
2.1379,-94.9355,-95.4433
2.138,-94.9254,-95.4431
2.1381,-94.9153,-95.4429
2.1382,-94.9052,-95.4428
2.1383,-94.8951,-95.4426
2.1384,-94.885,-95.4424
2.1385,-94.8748,-95.4422
2.1386,-94.8647,-95.442
2.1387,-94.8545,-95.4418
2.1388,-94.8443,-95.4417
2.1389,-94.8341,-95.4415
2.139,-94.8239,-95.4413
2.1391,-94.8136,-95.4411
2.1392,-94.8034,-95.4409
2.1393,-94.7931,-95.4407
2.1394,-94.7828,-95.4405
2.1395,-94.7725,-95.4403
2.1396,-94.7622,-95.4401
2.1397,-94.7519,-95.4399
2.1398,-94.7415,-95.4397
2.1399,-94.7312,-95.4395
2.14,-94.7208,-95.4392
2.1401,-94.7104,-95.439
2.1402,-94.7,-95.4388
2.1403,-94.6896,-95.4386
2.1404,-94.6792,-95.4384
2.1405,-94.6688,-95.4382
2.1406,-94.6583,-95.438
2.1407,-94.6479,-95.4377
2.1408,-94.6374,-95.4375
2.1409,-94.6269,-95.4373
2.141,-94.6164,-95.4371
2.1411,-94.6059,-95.4368
2.1412,-94.5954,-95.4366
2.1413,-94.5848,-95.4364
2.1414,-94.5743,-95.4361
2.1415,-94.5637,-95.4359
2.1416,-94.5531,-95.4357
2.1417,-94.5426,-95.4354
2.1418,-94.532,-95.4352
2.1419,-94.5214,-95.4349
2.142,-94.5107,-95.4347
2.1421,-94.5001,-95.4345
2.1422,-94.4895,-95.4342
2.1423,-94.4788,-95.434
2.1424,-94.4681,-95.4337
2.1425,-94.4575,-95.4335
2.1426,-94.4468,-95.4332
2.1427,-94.4361,-95.4329
2.1428,-94.4254,-95.4327
2.1429,-94.4147,-95.4324
2.143,-94.4039,-95.4322
2.1431,-94.3932,-95.4319
2.1432,-94.3824,-95.4316
2.1433,-94.3717,-95.4314
2.1434,-94.3609,-95.4311
2.1435,-94.3501,-95.4308
2.1436,-94.3394,-95.4306
2.1437,-94.3286,-95.4303
2.1438,-94.3177,-95.43
2.1439,-94.3069,-95.4297
2.144,-94.2961,-95.4295
2.1441,-94.2853,-95.4292
2.1442,-94.2744,-95.4289
2.1443,-94.2636,-95.4286
2.1444,-94.2527,-95.4283
2.1445,-94.2419,-95.4281
2.1446,-94.231,-95.4278
2.1447,-94.2201,-95.4275
2.1448,-94.2092,-95.4272
2.1449,-94.1983,-95.4269
2.145,-94.1874,-95.4266
2.1451,-94.1765,-95.4263
2.1452,-94.1655,-95.426
2.1453,-94.1546,-95.4257
2.1454,-94.1437,-95.4254
2.1455,-94.1327,-95.4251
2.1456,-94.1218,-95.4248
2.1457,-94.1108,-95.4245
2.1458,-94.0998,-95.4242
2.1459,-94.0889,-95.4239
2.146,-94.0779,-95.4236
2.1461,-94.0669,-95.4232
2.1462,-94.0559,-95.4229
2.1463,-94.0449,-95.4226
2.1464,-94.0339,-95.4223
2.1465,-94.0229,-95.422
2.1466,-94.0119,-95.4216
2.1467,-94.0008,-95.4213
2.1468,-93.9898,-95.421
2.1469,-93.9788,-95.4207
2.147,-93.9677,-95.4203
2.1471,-93.9567,-95.42
2.1472,-93.9456,-95.4197
2.1473,-93.9346,-95.4193
2.1474,-93.9235,-95.419
2.1475,-93.9125,-95.4187
2.1476,-93.9014,-95.4183
2.1477,-93.8903,-95.418
2.1478,-93.8792,-95.4176
2.1479,-93.8682,-95.4173
2.148,-93.8571,-95.4169
2.1481,-93.846,-95.4166
2.1482,-93.8349,-95.4162
2.1483,-93.8238,-95.4159
2.1484,-93.8127,-95.4155
2.1485,-93.8016,-95.4152
2.1486,-93.7905,-95.4148
2.1487,-93.7793,-95.4145
2.1488,-93.7682,-95.4141
2.1489,-93.7571,-95.4138
2.149,-93.746,-95.4134
2.1491,-93.7349,-95.413
2.1492,-93.7237,-95.4127
2.1493,-93.7126,-95.4123
2.1494,-93.7015,-95.4119
2.1495,-93.6903,-95.4115
2.1496,-93.6792,-95.4112
2.1497,-93.6681,-95.4108
2.1498,-93.6569,-95.4104
2.1499,-93.6458,-95.41
2.15,-93.6347,-95.4097
2.1501,-93.6235,-95.4093
2.1502,-93.6124,-95.4089
2.1503,-93.6012,-95.4085
2.1504,-93.5901,-95.4081
2.1505,-93.5789,-95.4077
2.1506,-93.5678,-95.4073
2.1507,-93.5566,-95.4069
2.1508,-93.5455,-95.4066
2.1509,-93.5343,-95.4062
2.151,-93.5232,-95.4058
2.1511,-93.512,-95.4054
2.1512,-93.5009,-95.405
2.1513,-93.4897,-95.4046
2.1514,-93.4786,-95.4041
2.1515,-93.4674,-95.4037
2.1516,-93.4563,-95.4033
2.1517,-93.4451,-95.4029
2.1518,-93.434,-95.4025
2.1519,-93.4228,-95.4021
2.152,-93.4117,-95.4017
2.1521,-93.4005,-95.4013
2.1522,-93.3894,-95.4009
2.1523,-93.3783,-95.4004
2.1524,-93.3671,-95.4
2.1525,-93.356,-95.3996
2.1526,-93.3448,-95.3992
2.1527,-93.3337,-95.3987
2.1528,-93.3226,-95.3983
2.1529,-93.3114,-95.3979
2.153,-93.3003,-95.3975
2.1531,-93.2892,-95.397
2.1532,-93.2781,-95.3966
2.1533,-93.267,-95.3962
2.1534,-93.2558,-95.3957
2.1535,-93.2447,-95.3953
2.1536,-93.2336,-95.3948
2.1537,-93.2225,-95.3944
2.1538,-93.2114,-95.3939
2.1539,-93.2003,-95.3935
2.154,-93.1892,-95.3931
2.1541,-93.1781,-95.3926
2.1542,-93.167,-95.3922
2.1543,-93.1559,-95.3917
2.1544,-93.1449,-95.3912
2.1545,-93.1338,-95.3908
2.1546,-93.1227,-95.3903
2.1547,-93.1116,-95.3899
2.1548,-93.1006,-95.3894
2.1549,-93.0895,-95.389
2.155,-93.0785,-95.3885
2.1551,-93.0674,-95.388
2.1552,-93.0564,-95.3876
2.1553,-93.0453,-95.3871
2.1554,-93.0343,-95.3866
2.1555,-93.0233,-95.3862
2.1556,-93.0123,-95.3857
2.1557,-93.0012,-95.3852
2.1558,-92.9902,-95.3847
2.1559,-92.9792,-95.3843
2.156,-92.9682,-95.3838
2.1561,-92.9572,-95.3833
2.1562,-92.9463,-95.3828
2.1563,-92.9353,-95.3823
2.1564,-92.9243,-95.3818
2.1565,-92.9133,-95.3814
2.1566,-92.9024,-95.3809
2.1567,-92.8914,-95.3804
2.1568,-92.8805,-95.3799
2.1569,-92.8696,-95.3794
2.157,-92.8586,-95.3789
2.1571,-92.8477,-95.3784
2.1572,-92.8368,-95.3779
2.1573,-92.8259,-95.3774
2.1574,-92.815,-95.3769
2.1575,-92.8041,-95.3764
2.1576,-92.7932,-95.3759
2.1577,-92.7824,-95.3754
2.1578,-92.7715,-95.3749
2.1579,-92.7606,-95.3744
2.158,-92.7498,-95.3739
2.1581,-92.739,-95.3733
2.1582,-92.7281,-95.3728
2.1583,-92.7173,-95.3723
2.1584,-92.7065,-95.3718
2.1585,-92.6957,-95.3713
2.1586,-92.6849,-95.3708
2.1587,-92.6741,-95.3702
2.1588,-92.6634,-95.3697
2.1589,-92.6526,-95.3692
2.159,-92.6419,-95.3687
2.1591,-92.6311,-95.3682
2.1592,-92.6204,-95.3676
2.1593,-92.6097,-95.3671
2.1594,-92.599,-95.3666
2.1595,-92.5883,-95.366
2.1596,-92.5776,-95.3655
2.1597,-92.5669,-95.365
2.1598,-92.5562,-95.3644
2.1599,-92.5456,-95.3639
2.16,-92.5349,-95.3633
2.1601,-92.5243,-95.3628
2.1602,-92.5137,-95.3623
2.1603,-92.5031,-95.3617
2.1604,-92.4925,-95.3612
2.1605,-92.4819,-95.3606
2.1606,-92.4713,-95.3601
2.1607,-92.4608,-95.3595
2.1608,-92.4502,-95.359
2.1609,-92.4397,-95.3584
2.161,-92.4291,-95.3579
2.1611,-92.4186,-95.3573
2.1612,-92.4081,-95.3568
2.1613,-92.3976,-95.3562
2.1614,-92.3872,-95.3556
2.1615,-92.3767,-95.3551
2.1616,-92.3663,-95.3545
2.1617,-92.3558,-95.354
2.1618,-92.3454,-95.3534
2.1619,-92.335,-95.3528
2.162,-92.3246,-95.3523
2.1621,-92.3142,-95.3517
2.1622,-92.3039,-95.3511
2.1623,-92.2935,-95.3506
2.1624,-92.2832,-95.35
2.1625,-92.2729,-95.3494
2.1626,-92.2626,-95.3488
2.1627,-92.2523,-95.3483
2.1628,-92.242,-95.3477
2.1629,-92.2317,-95.3471
2.163,-92.2215,-95.3465
2.1631,-92.2112,-95.3459
2.1632,-92.201,-95.3454
2.1633,-92.1908,-95.3448
2.1634,-92.1806,-95.3442
2.1635,-92.1705,-95.3436
2.1636,-92.1603,-95.343
2.1637,-92.1502,-95.3424
2.1638,-92.14,-95.3418
2.1639,-92.1299,-95.3412
2.164,-92.1198,-95.3406
2.1641,-92.1098,-95.34
2.1642,-92.0997,-95.3395
2.1643,-92.0897,-95.3389
2.1644,-92.0796,-95.3383
2.1645,-92.0696,-95.3377
2.1646,-92.0596,-95.3371
2.1647,-92.0497,-95.3365
2.1648,-92.0397,-95.3358
2.1649,-92.0298,-95.3352
2.165,-92.0198,-95.3346
2.1651,-92.0099,-95.334
2.1652,-92,-95.3334
2.1653,-91.9902,-95.3328
2.1654,-91.9803,-95.3322
2.1655,-91.9705,-95.3316
2.1656,-91.9606,-95.331
2.1657,-91.9508,-95.3304
2.1658,-91.9411,-95.3298
2.1659,-91.9313,-95.3291
2.166,-91.9215,-95.3285
2.1661,-91.9118,-95.3279
2.1662,-91.9021,-95.3273
2.1663,-91.8924,-95.3267
2.1664,-91.8827,-95.326
2.1665,-91.8731,-95.3254
2.1666,-91.8635,-95.3248
2.1667,-91.8538,-95.3242
2.1668,-91.8442,-95.3235
2.1669,-91.8347,-95.3229
2.167,-91.8251,-95.3223
2.1671,-91.8156,-95.3217
2.1672,-91.8061,-95.321
2.1673,-91.7966,-95.3204
2.1674,-91.7871,-95.3198
2.1675,-91.7776,-95.3191
2.1676,-91.7682,-95.3185
2.1677,-91.7588,-95.3179
2.1678,-91.7494,-95.3172
2.1679,-91.74,-95.3166
2.168,-91.7306,-95.3159
2.1681,-91.7213,-95.3153
2.1682,-91.712,-95.3147
2.1683,-91.7027,-95.314
2.1684,-91.6934,-95.3134
2.1685,-91.6842,-95.3127
2.1686,-91.6749,-95.3121
2.1687,-91.6657,-95.3114
2.1688,-91.6565,-95.3108
2.1689,-91.6474,-95.3101
2.169,-91.6382,-95.3095
2.1691,-91.6291,-95.3088
2.1692,-91.62,-95.3082
2.1693,-91.6109,-95.3075
2.1694,-91.6019,-95.3069
2.1695,-91.5928,-95.3062
2.1696,-91.5838,-95.3056
2.1697,-91.5748,-95.3049
2.1698,-91.5659,-95.3043
2.1699,-91.5569,-95.3036
2.17,-91.548,-95.303
2.1701,-91.5391,-95.3023
2.1702,-91.5302,-95.3016
2.1703,-91.5214,-95.301
2.1704,-91.5125,-95.3003
2.1705,-91.5037,-95.2996
2.1706,-91.4949,-95.299
2.1707,-91.4862,-95.2983
2.1708,-91.4774,-95.2977
2.1709,-91.4687,-95.297
2.171,-91.46,-95.2963
2.1711,-91.4513,-95.2956
2.1712,-91.4427,-95.295
2.1713,-91.4341,-95.2943
2.1714,-91.4255,-95.2936
2.1715,-91.4169,-95.293
2.1716,-91.4084,-95.2923
2.1717,-91.3998,-95.2916
2.1718,-91.3913,-95.2909
2.1719,-91.3829,-95.2903
2.172,-91.3744,-95.2896
2.1721,-91.366,-95.2889
2.1722,-91.3576,-95.2882
2.1723,-91.3492,-95.2876
2.1724,-91.3409,-95.2869
2.1725,-91.3325,-95.2862
2.1726,-91.3242,-95.2855
2.1727,-91.316,-95.2849
2.1728,-91.3077,-95.2842
2.1729,-91.2995,-95.2835
2.173,-91.2913,-95.2828
2.1731,-91.2831,-95.2821
2.1732,-91.275,-95.2814
2.1733,-91.2669,-95.2808
2.1734,-91.2588,-95.2801
2.1735,-91.2507,-95.2794
2.1736,-91.2426,-95.2787
2.1737,-91.2346,-95.278
2.1738,-91.2266,-95.2773
2.1739,-91.2187,-95.2766
2.174,-91.2107,-95.2759
2.1741,-91.2028,-95.2752
2.1742,-91.1949,-95.2746
2.1743,-91.1871,-95.2739
2.1744,-91.1792,-95.2732
2.1745,-91.1714,-95.2725
2.1746,-91.1637,-95.2718
2.1747,-91.1559,-95.2711
2.1748,-91.1482,-95.2704
2.1749,-91.1405,-95.2697
2.175,-91.1328,-95.269
2.1751,-91.1252,-95.2683
2.1752,-91.1176,-95.2676
2.1753,-91.11,-95.2669
2.1754,-91.1024,-95.2662
2.1755,-91.0949,-95.2655
2.1756,-91.0874,-95.2648
2.1757,-91.0799,-95.2641
2.1758,-91.0725,-95.2634
2.1759,-91.065,-95.2627
2.176,-91.0576,-95.262
2.1761,-91.0503,-95.2613
2.1762,-91.0429,-95.2606
2.1763,-91.0356,-95.2599
2.1764,-91.0284,-95.2592
2.1765,-91.0211,-95.2585
2.1766,-91.0139,-95.2578
2.1767,-91.0067,-95.2571
2.1768,-90.9995,-95.2564
2.1769,-90.9924,-95.2557
2.177,-90.9853,-95.255
2.1771,-90.9782,-95.2543
2.1772,-90.9712,-95.2536
2.1773,-90.9642,-95.2529
2.1774,-90.9572,-95.2522
2.1775,-90.9502,-95.2514
2.1776,-90.9433,-95.2507
2.1777,-90.9364,-95.25
2.1778,-90.9295,-95.2493
2.1779,-90.9227,-95.2486
2.178,-90.9159,-95.2479
2.1781,-90.9091,-95.2472
2.1782,-90.9023,-95.2465
2.1783,-90.8956,-95.2458
2.1784,-90.8889,-95.2451
2.1785,-90.8822,-95.2444
2.1786,-90.8756,-95.2436
2.1787,-90.869,-95.2429
2.1788,-90.8624,-95.2422
2.1789,-90.8559,-95.2415
2.179,-90.8494,-95.2408
2.1791,-90.8429,-95.2401
2.1792,-90.8365,-95.2394
2.1793,-90.83,-95.2386
2.1794,-90.8237,-95.2379
2.1795,-90.8173,-95.2372
2.1796,-90.811,-95.2365
2.1797,-90.8047,-95.2358
2.1798,-90.7984,-95.2351
2.1799,-90.7922,-95.2344
2.18,-90.786,-95.2336
2.1801,-90.7798,-95.2329
2.1802,-90.7737,-95.2322
2.1803,-90.7676,-95.2315
2.1804,-90.7615,-95.2308
2.1805,-90.7554,-95.2301
2.1806,-90.7494,-95.2294
2.1807,-90.7435,-95.2286
2.1808,-90.7375,-95.2279
2.1809,-90.7316,-95.2272
2.181,-90.7257,-95.2265
2.1811,-90.7198,-95.2258
2.1812,-90.714,-95.225
2.1813,-90.7082,-95.2243
2.1814,-90.7025,-95.2236
2.1815,-90.6968,-95.2229
2.1816,-90.6911,-95.2222
2.1817,-90.6854,-95.2215
2.1818,-90.6798,-95.2207
2.1819,-90.6742,-95.22
2.182,-90.6686,-95.2193
2.1821,-90.6631,-95.2186
2.1822,-90.6576,-95.2179
2.1823,-90.6521,-95.2172
2.1824,-90.6467,-95.2164
2.1825,-90.6413,-95.2157
2.1826,-90.6359,-95.215
2.1827,-90.6306,-95.2143
2.1828,-90.6253,-95.2136
2.1829,-90.62,-95.2128
2.183,-90.6148,-95.2121
2.1831,-90.6096,-95.2114
2.1832,-90.6044,-95.2107
2.1833,-90.5993,-95.21
2.1834,-90.5942,-95.2093
2.1835,-90.5891,-95.2085
2.1836,-90.5841,-95.2078
2.1837,-90.5791,-95.2071
2.1838,-90.5741,-95.2064
2.1839,-90.5691,-95.2057
2.184,-90.5642,-95.205
2.1841,-90.5594,-95.2042
2.1842,-90.5545,-95.2035
2.1843,-90.5497,-95.2028
2.1844,-90.545,-95.2021
2.1845,-90.5402,-95.2014
2.1846,-90.5355,-95.2006
2.1847,-90.5309,-95.1999
2.1848,-90.5262,-95.1992
2.1849,-90.5216,-95.1985
2.185,-90.5171,-95.1978
2.1851,-90.5126,-95.1971
2.1852,-90.5081,-95.1964
2.1853,-90.5036,-95.1956
2.1854,-90.4992,-95.1949
2.1855,-90.4948,-95.1942
2.1856,-90.4904,-95.1935
2.1857,-90.4861,-95.1928
2.1858,-90.4818,-95.1921
2.1859,-90.4776,-95.1913
2.186,-90.4733,-95.1906
2.1861,-90.4692,-95.1899
2.1862,-90.465,-95.1892
2.1863,-90.4609,-95.1885
2.1864,-90.4568,-95.1878
2.1865,-90.4528,-95.1871
2.1866,-90.4488,-95.1864
2.1867,-90.4448,-95.1856
2.1868,-90.4408,-95.1849
2.1869,-90.4369,-95.1842
2.187,-90.4331,-95.1835
2.1871,-90.4292,-95.1828
2.1872,-90.4254,-95.1821
2.1873,-90.4217,-95.1814
2.1874,-90.4179,-95.1807
2.1875,-90.4143,-95.18
2.1876,-90.4106,-95.1793
2.1877,-90.407,-95.1785
2.1878,-90.4034,-95.1778
2.1879,-90.3998,-95.1771
2.188,-90.3963,-95.1764
2.1881,-90.3928,-95.1757
2.1882,-90.3894,-95.175
